"STATION","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00094017","2017-08-15","1.8","0.3","0.0","0.0",,"27.2","11.7"
"USW00094017","2017-08-16","2.8","0.0","0.0","0.0",,"32.2","8.3"
"USW00094017","2017-08-17","3.3","0.0",,"0.0",,"33.3","9.4"
"USW00094017","2017-08-18","2.1","0.0","0.0","0.0",,"32.8","9.4"
"USW00094017","2017-08-19","5.1","0.0","0.0","0.0",,"30.0","10.6"
"USW00094017","2017-08-20","2.0","0.0","0.0","0.0",,"29.4","7.2"
"USW00094017","2017-08-21","4.1","0.0","0.0","0.0",,"27.2","10.6"
"USW00094017","2017-08-22","1.9","0.0","0.0","0.0",,"30.6","5.0"
"USW00094017","2017-08-23","1.9","0.0","0.0","0.0",,"35.6","10.0"
"USW00094017","2017-08-24","4.5","0.0","0.0","0.0",,"37.2","13.9"
"USW00094017","2017-08-25","2.3","0.0","0.0","0.0",,"31.1","16.7"
"USW00094017","2017-08-26","2.5","0.0","0.0","0.0",,"31.7","13.3"
"USW00094017","2017-08-27","2.4","0.0","0.0","0.0",,"34.4","7.2"
"USW00094017","2017-08-28","2.4","0.0","0.0","0.0",,"36.1","10.6"
"USW00094017","2017-08-29","3.3","0.0","0.0","0.0",,"36.7","11.7"
"USW00094017","2017-08-30","4.5","0.0","0.0","0.0",,"35.6","16.1"
"USW00094017","2017-08-31","3.1","0.0","0.0","0.0",,"31.1","16.1"
"USW00094017","2017-09-01","2.4","0.0","0.0","0.0",,"29.4","12.8"
"USW00094017","2017-09-02","1.0","0.0","0.0","0.0",,"33.9","8.3"
"USW00094017","2017-09-03","4.4","0.0","0.0","0.0",,"31.1","9.4"
"USW00094017","2017-09-04","5.6","0.0","0.0","0.0",,"23.9","6.7"
"USW00094017","2017-09-05","1.9","0.0","0.0","0.0",,"25.0","2.8"
"USW00094017","2017-09-06","0.8","0.0","0.0","0.0",,"29.4","5.0"
"USW00094017","2017-09-07","1.7","0.0","0.0","0.0",,"32.8","2.8"
"USW00094017","2017-09-08","3.9","0.0","0.0","0.0",,"33.9","11.7"
"USW00094017","2017-09-09","2.6","0.0","0.0","0.0",,"36.7","12.8"
"USW00094017","2017-09-10","3.9","0.0","0.0","0.0",,"31.7","10.6"
"USW00094017","2017-09-11","2.2","0.0","0.0","0.0",,"32.8","9.4"
"USW00094017","2017-09-12","2.0","0.0","0.0","0.0",,"28.3","6.7"
"USW00094017","2017-09-13","2.1","0.0",,"0.0",,"21.7","6.1"
"USW00094017","2017-09-14","4.7","1.3","0.0","0.0",,"14.4","10.0"
"USW00094017","2017-09-15","5.7","19.1",,"0.0",,"10.6","7.2"
"USW00094017","2017-09-16","2.2","4.6",,"0.0",,"10.6","5.6"
"USW00094017","2017-09-17","2.3","0.0","0.0","0.0",,"18.9","2.8"
"USW00094017","2017-09-18","2.3","0.0","0.0","0.0",,"26.1","2.8"
"USW00094017","2017-09-19","4.7","0.8",,"0.0",,"17.2","2.8"
"USW00094017","2017-09-20","3.1","0.0","0.0","0.0",,"20.6","1.1"
"USW00094017","2017-09-21","3.1","0.0",,"0.0",,"17.8","6.7"
"USW00094017","2017-09-22","3.2","6.4",,"0.0",,"10.6","3.9"
"USW00094017","2017-09-23","0.8","0.0",,"0.0",,"11.7","5.0"
"USW00094017","2017-09-24","1.2","0.0","0.0","0.0",,"14.4","3.9"
"USW00094017","2017-09-25","1.6","0.0","0.0","0.0",,"13.3","-0.5"
"USW00094017","2017-09-26","1.2","0.0",,"0.0",,"20.0","3.3"
"USW00094017","2017-09-27","2.8","0.0","0.0","0.0",,"25.0","6.1"
"USW00094017","2017-09-28","2.9","0.0","0.0","0.0",,"23.9","5.6"
"USW00094017","2017-09-29","4.2","0.0","0.0","0.0",,"25.6","7.8"
"USW00094017","2017-09-30","2.9","0.0","0.0","0.0",,"25.0","8.9"
"USW00094017","2017-10-01","5.1","10.7",,"0.0",,"14.4","7.2"
"USW00094017","2017-10-02","8.4","0.5",,"0.0",,"10.0","3.3"
"USW00094017","2017-10-03","6.8","0.0",,"0.0",,"8.9","0.6"
"USW00094017","2017-10-04","2.4","0.0","0.0","0.0",,"13.9","-1.0"
"USW00094017","2017-10-05","2.3","0.0","0.0","0.0",,"14.4","-0.5"
"USW00094017","2017-10-06","2.2","0.0","0.0","0.0",,"20.6","-2.1"
"USW00094017","2017-10-07","5.6","0.0","0.0","0.0",,"18.9","2.2"
"USW00094017","2017-10-08","5.6","0.0","0.0","0.0",,"13.3","-1.6"
"USW00094017","2017-10-09","2.6","0.0","0.0","0.0",,"15.6","-6.6"
"USW00094017","2017-10-10","1.5","0.0","0.0","0.0",,"20.6","-3.8"
"USW00094017","2017-10-11","1.6","0.0","0.0","0.0",,"17.8","-1.0"
"USW00094017","2017-10-12","3.5","0.0","0.0","0.0",,"12.2","-3.8"
"USW00094017","2017-10-13","3.6","0.0","0.0","0.0",,"11.7","-4.9"
"USW00094017","2017-10-14","3.0","0.0","0.0","0.0",,"10.0","-0.5"
"USW00094017","2017-10-15","3.8","0.0","0.0","0.0",,"16.1","0.6"
"USW00094017","2017-10-16","3.0","0.0","0.0","0.0",,"21.7","-1.0"
"USW00094017","2017-10-17","5.1","0.0","0.0","0.0",,"26.7","0.0"
"USW00094017","2017-10-18","4.1","0.0","0.0","0.0",,"16.7","3.3"
"USW00094017","2017-10-19","1.9","0.0","0.0","0.0",,"29.4","1.1"
"USW00094017","2017-10-20","3.4","0.0",,"0.0",,"27.8","0.0"
"USW00094017","2017-10-21","8.6","0.3",,"0.0",,"15.6","-1.6"
"USW00094017","2017-10-22","5.2","0.5",,"0.0",,"21.1","-4.3"
"USW00094017","2017-10-23","6.7","0.0","0.0","0.0",,"16.1","0.0"
"USW00094017","2017-10-24","4.3","0.0","0.0","0.0",,"20.0","-5.5"
"USW00094017","2017-10-25","7.3","0.0","0.0","0.0",,"26.1","1.1"
"USW00094017","2017-10-26","6.0","0.0",,"0.0",,"6.7","-11.0"
"USW00094017","2017-10-27","2.5","0.0","0.0","0.0",,"9.4","-11.0"
"USW00094017","2017-10-28","2.9","0.0","0.0","0.0",,"19.4","-6.0"
"USW00094017","2017-10-29","9.7","0.0",,"0.0",,"12.8","-1.0"
"USW00094017","2017-10-30","5.3","0.0","0.0","0.0",,"1.1","-4.9"
"USW00094017","2017-10-31","1.3","0.0","0.0","0.0",,"4.4","-7.7"
"USW00094017","2017-11-01","4.7","0.3",,"0.0",,"6.7","-1.6"
"USW00094017","2017-11-02","3.2","0.0",,"0.0",,"-0.5","-3.2"
"USW00094017","2017-11-03","5.4","2.0",,"0.0",,"-0.5","-2.7"
"USW00094017","2017-11-04","5.5","0.5",,"0.0",,"-2.7","-12.7"
"USW00094017","2017-11-05","1.4","0.0","0.0","0.0",,"-6.0","-12.1"
"USW00094017","2017-11-06","1.7","0.0","0.0","0.0",,"-4.3","-15.5"
"USW00094017","2017-11-07","2.7","0.0","0.0","0.0",,"-1.6","-18.2"
"USW00094017","2017-11-08","1.8","0.0",,"0.0",,"-4.3","-18.8"
"USW00094017","2017-11-09","4.2","0.0",,"0.0",,"-3.2","-19.9"
"USW00094017","2017-11-10","3.1","0.0","0.0","0.0",,"8.9","-8.8"
"USW00094017","2017-11-11","1.5","0.0","0.0","0.0",,"3.3","-7.1"
"USW00094017","2017-11-12","1.7","0.0","0.0","0.0",,"3.9","-7.1"
"USW00094017","2017-11-13","1.1","0.0","0.0","0.0",,"12.2","-7.1"
"USW00094017","2017-11-14","4.1","0.0","0.0","0.0",,"8.9","-6.0"
"USW00094017","2017-11-15","4.8","0.0","0.0","0.0",,"-1.0","-6.6"
"USW00094017","2017-11-16","4.2","0.0","0.0","0.0",,"5.0","-6.6"
"USW00094017","2017-11-17","1.8","0.0","0.0","0.0",,"5.0","-11.6"
"USW00094017","2017-11-18","3.0","0.0","0.0","0.0",,"2.2","-13.2"
"USW00094017","2017-11-19","1.9","0.0","0.0","0.0",,"8.3","-9.9"
"USW00094017","2017-11-20","6.0","0.0","0.0","0.0",,"11.1","-13.8"
"USW00094017","2017-11-21","1.9","0.0","0.0","0.0",,"-6.0","-17.1"
"USW00094017","2017-11-22","1.7","0.0","0.0","0.0",,"16.7","-9.3"
"USW00094017","2017-11-23","3.8","0.5",,"0.0",,"22.2","-4.9"
"USW00094017","2017-11-24","5.1","0.3",,"0.0",,"12.8","-1.0"
"USW00094017","2017-11-25","2.0","0.0","0.0","0.0",,"11.7","-6.0"
"USW00094017","2017-11-26","1.4","0.0","0.0","0.0",,"13.9","-3.8"
"USW00094017","2017-11-27","5.1","0.0","0.0","0.0",,"12.8","-2.1"
"USW00094017","2017-11-28","4.2","0.0","0.0","0.0",,"9.4","-6.6"
"USW00094017","2017-11-29","5.2","0.8",,"0.0",,"9.4","-2.7"
"USW00094017","2017-11-30","2.2","0.0","0.0","0.0",,"8.9","-4.9"
"USW00094017","2017-12-01","2.7","0.0","0.0","0.0",,"10.0","-8.2"
"USW00094017","2017-12-02","1.2","0.0","0.0","0.0",,"8.3","-9.9"
